time,TOS01004379,TOS01004411,TOS01004521,TOS01004568,TOS01004571,TOS01004591,TOS01004621,TOS01004623,TOS01004625,TOS01004642,TOS01004659,TOS01004679,TOS01004702,TOS01004723,TOS01004731,TOS01004779,TOS01004782,TOS01004791,TOS01004811,TOS01004839,TOS01004875,TOS01004921,TOS01004941,TOS01004965,TOS01004967,TOS01004971,TOS01004981,TOS01005001,TOS01005005,TOS01005115,TOS01005131,TOS01005135,TOS01005151,TOS01005181,TOS01005191,TOS03004513,TOS03004515,TOS03004517,TOS03004519,TOS03004847,TOS03004851,TOS03004863,TOS03004871,TOS03005141
2023-11-05 07:14:59,33,509.18,4.287,0.612,54.92,130.542,21.822,21.913,154.699,266.825,499.202,500.32,0,80,94.495,85.834,142.252,156.2,658.358,38.568,213.123,50.557,549.357,9.071,44.657,81.702,88.725,427.88,38.816,29.917,31.447,28.144,65.354,380.15,376.045,0.14,0.226,0.332,0.931,35.331,40.437,160.232,28.878,19.486
2023-11-05 07:30:00,28,516.362,4.504,0.612,58.828,127.308,22.559,20.9,144.983,259.245,491.756,523.507,0,78,89.188,77.867,138.142,152.83,694.452,35.731,211.651,42.718,575.034,8.64,38.837,86.239,93.238,442.866,37.735,28.597,32.819,28.144,61.168,395.798,394.577,0.14,0.241,0.297,0.931,34.982,38.738,155.643,28.006,20.474
2023-11-05 07:45:00,24,523.559,4.504,0.612,60.071,125.706,21.822,20.9,138.605,249.18,479.541,537.425,0,77,85.044,74.568,131.374,148.897,725.283,34.834,210.18,37.903,602.451,7.807,32.682,89.109,97.435,459.573,36.188,25.532,34.383,28.144,57.089,409.521,413.335,0.14,0.248,0.297,0.956,34.111,36.79,151.424,26.952,21.352
2023-11-05 08:00:00,21,533.173,4.754,0.612,61.289,122.553,21.822,19.904,132.311,236.664,463.007,546.705,0,73,80.994,70.001,126.002,144.401,758.937,32.722,208.708,34.895,630.031,7.39,28.579,90.84,101.343,483.96,33.929,21.624,35.835,28.144,53.961,431.193,432.322,0.14,0.248,0.297,0.956,33.241,35.364,148.012,25.945,22.341
2023-11-05 08:15:00,19,537.987,4.754,0.709,62.483,119.447,20.996,19.406,127.138,225.462,445.509,546.705,0,67,77.071,68.076,119.314,139.902,783.064,31.1,206.501,32.491,657.739,6.993,24.477,90.263,98.435,511.022,30.717,18.227,37.536,28.144,51.884,441.118,451.506,0.131,0.248,0.332,0.931,32.72,34.682,143.573,25,23.221
2023-11-05 08:30:00,16.454,542.807,4.754,0.762,65.38,116.385,19.288,18.428,123.052,214.321,429.004,542.065,0,61,74.192,64.279,113.976,134.828,810.456,29.126,205.03,30.089,687.184,7.39,21.06,88.533,96.416,542.072,27.112,15.796,39.505,28.144,50.501,457.151,470.89,0.119,0.248,0.297,0.931,32.025,34.182,139.251,24.11,24.212
2023-11-05 08:45:00,15.751,550.042,5.004,0.762,68.174,113.36,19.288,17.939,118.006,205.701,417.704,532.785,0,52,70.383,63.021,107.312,129.719,831.418,28.737,202.822,28.29,715.07,6.597,17.643,85.668,96.416,572.413,23.76,13.923,41.584,27.819,49.809,479.692,490.446,0.092,0.248,0.297,0.956,31.33,33.503,136.082,23.253,25.204
2023-11-05 09:00:00,15.075,542.807,5.004,0.762,69.802,111.865,16.664,17.461,113.037,199.569,402.594,518.869,0,45,65.639,63.021,100.651,125.163,843.156,26.823,201.35,26.494,741.365,5.833,14.912,81.702,96.416,605.233,20.298,12.004,43.841,27.819,49.118,490.234,510.175,0.092,0.248,0.297,0.931,30.81,32.886,133.487,22.588,26.2
2023-11-05 09:15:00,14.088,535.579,5.261,0.709,72.964,108.892,11.596,16.983,108.152,192.241,387.625,500.32,0,40,61.866,64.909,96.655,120.73,852.583,24.985,199.142,25.299,767.697,5.099,12.527,76.154,94.319,636.384,16.951,11.224,46.223,27.819,49.118,505.426,530.054,0.106,0.248,0.297,0.956,30.289,32.107,130.423,21.779,27.201
2023-11-05 09:30:00,13.187,521.158,5.261,0.659,79.018,108.892,7.886,16.039,103.355,186.161,372.536,481.78,0,37.163,58.151,62.393,92.66,116.904,859.671,23.941,196.198,23.512,790.76,5.099,10.826,69.76,93.238,667.652,14.052,10.528,48.799,27.819,48.427,533.384,550.085,0.106,0.256,0.297,0.956,29.942,31.441,128.411,21.147,28.098
2023-11-05 09:45:00,12.605,497.238,5.261,0.612,106.371,108.892,5.721,16.039,97.72,181.315,361.109,458.633,0,32.639,53.576,59.883,89.997,112.555,862.034,22.966,193.99,22.325,813.84,4.126,9.47,63.318,93.238,697.013,12.218,9.887,51.519,27.819,47.735,543.438,574.295,0.106,0.256,0.297,0.956,29.595,30.763,125.926,20.526,29.116
2023-11-05 10:00:00,12.605,471.139,5.261,0.612,150.034,110.371,4.533,15.572,92.227,176.487,348.987,440.137,0,30.944,50,58.001,86.003,108.216,857.308,22.371,191.781,21.143,833.634,4.126,8.455,56.5,91,726.394,10.684,9.48,54.03,28.144,45.662,564.364,594.608,0.119,0.256,0.297,0.956,29.422,30.216,123.478,19.764,30.151
2023-11-05 10:14:59,12.033,440.68,5.519,0.612,194.382,111.865,4.188,15.106,86.912,170.478,333.892,417.574,0,28.719,47.412,56.12,82.01,104.422,852.583,21.601,189.57,19.379,850.137,3.597,7.106,50.121,88.725,751.865,9.775,8.891,57.093,28.144,43.243,591.872,615.043,0.131,0.256,0.297,0.956,28.902,29.665,122.024,19.165,31.094
2023-11-05 10:30:00,11.22,410.62,5.519,0.659,229.168,111.865,4.188,14.653,81.766,165.692,321.419,400.169,0,26.534,44.341,58.628,78.02,100.629,843.156,21.126,187.346,18.213,864.995,3.333,6.101,44.56,85.368,777.339,9.096,8.698,61,28.144,39.792,609.343,635.585,0.119,0.256,0.265,0.931,28.381,29.112,119.627,18.572,32.191
2023-11-05 10:45:00,10.734,378.438,5.519,0.762,259.586,114.873,3.511,14.199,77.615,159.739,312.916,383.148,0,24.437,42.252,53.614,74.033,97.378,829.077,19.749,184.333,17.055,878.206,3.333,5.102,39.133,83.163,800.854,8.47,8.318,64,28.47,35.678,641.451,656.236,0.131,0.264,0.265,0.956,27.861,28.696,118.203,18.132,33.304
2023-11-05 11:00:00,10.486,348.616,5.261,0.762,286.253,114.873,3.179,13.746,72.815,153.82,305.066,370.554,0,23.924,40.107,53.614,70.054,94.127,817.412,19.977,181.99,15.908,888.119,3.333,5.102,34.375,79.9,820.451,8.089,8.318,66,28.795,31.422,659.857,681.146,0.131,0.273,0.297,0.931,27.688,28.28,115.855,17.405,34.422
2023-11-05 11:15:00,9.684,321.102,5.261,0.762,306.914,116.385,3.179,13.746,68.977,147.939,297.552,358.065,0,21.89,38.64,51.106,68.729,90.876,801.237,19.295,179.575,14.773,896.381,3.333,4.44,29.941,75.618,840.048,7.808,7.754,68,28.795,27.441,689.566,697.83,0.119,0.282,0.297,0.982,27.168,27.723,113.996,16.972,35.419
2023-11-05 11:30:00,9.215,298.178,5.261,0.762,320.509,121,4.915,13.307,65.319,142.097,290.201,345.65,0,20.374,36.105,47.975,67.408,88.166,783.064,18.847,176.356,13.653,902.993,3.153,4.109,26.457,71.401,857.685,7.533,7.754,70,29.127,23.888,721.984,718.765,0.119,0.312,0.265,1.031,26.821,27.165,112.613,16.541,36.551
2023-11-05 11:45:00,8.79,277.548,5.261,0.762,327.236,130.542,7.886,13.307,61.937,138.611,282.922,333.288,0,19.869,33.878,45.473,67.408,84.916,767.562,18.41,173.137,13.1,906.299,2.973,3.446,23.61,66.202,871.402,7.328,7.754,71,29.79,20.978,754.563,735.579,0.131,0.409,0.265,1.073,26.302,26.886,110.332,15.97,37.587
2023-11-05 12:00:00,8.585,259.214,5.261,0.762,331.701,149.195,10.798,12.868,58.85,132.838,277.483,320.962,0,18.355,32.013,43.601,67.408,82.207,748.47,17.995,169.917,12.012,907.953,2.793,3.115,21.396,60.047,883.16,7.056,7.195,73,30.126,18.398,779.349,752.449,0.14,0.52,0.265,1.099,25.955,26.606,108.525,15.401,38.707
2023-11-05 12:15:00,8.184,240.891,5.004,0.762,329.472,179.297,11.596,12.429,56.002,129.397,272.053,312.76,0,16.841,30.368,41.118,68.729,80.04,734.535,17.995,167.503,11.477,907.953,2.793,2.785,19.817,55.985,894.918,6.851,7.195,75,30.463,16.71,799.176,769.375,0.149,0.672,0.233,1.175,25.609,26.325,107.18,14.977,40.025
2023-11-05 12:30:00,7.993,227.161,5.004,0.762,329.472,208.065,11.596,12.429,54.379,124.835,268.436,304.567,0,15.832,28.795,41.118,67.408,77.873,720.011,17.793,164.285,11.477,904.646,2.793,2.455,18.239,49.955,902.757,6.647,7.195,78,31.138,15.332,818.951,782.108,0.131,0.838,0.233,1.229,25.089,26.045,104.958,14.554,41.358
2023-11-05 12:45:00,7.804,211.175,4.754,0.762,325,236.93,11.596,12.015,52.824,121.436,268.436,296.382,0,15.328,27.243,39.885,64.767,75.165,704.699,17.397,161.066,10.946,902.993,2.793,2.455,16.98,44.993,908.636,6.443,6.639,80,31.477,13.991,838.689,794.868,0.14,1.013,0.265,1.229,24.916,25.762,103.636,14.132,43.008
2023-11-05 13:00:00,7.43,199.797,4.754,0.762,318.254,264.083,11.596,11.6,50.827,116.934,273.863,288.204,0,14.319,26.469,39.27,62.142,73,689.313,17.202,157.848,10.418,898.034,2.793,2.455,16.036,39.136,912.556,6.307,6.639,81,32.159,13.209,854.462,807.663,0.162,1.193,0.233,1.271,24.57,25.479,101.887,13.711,44.305
2023-11-05 13:14:59,7.43,186.214,4.504,0.762,313.735,286.002,11.596,11.6,48.894,113.58,288.378,280.033,0,13.815,25.695,36.817,58.231,70.836,675.58,16.626,155.435,10.418,891.423,2.793,1.809,15.408,35.308,916.475,6.103,6.639,82,32.845,12.447,866.283,820.487,0.162,1.284,0.265,1.271,24.224,25.194,100.585,13.431,45.634
2023-11-05 13:30:00,7.251,174.99,4.504,0.762,302.318,308.265,11.596,11.186,47.473,110.248,312.916,275.95,0,12.806,24.149,35.593,55.653,69.213,663.529,16.626,152.216,9.895,883.162,2.793,1.533,14.781,33.422,916.475,5.968,6.639,83,33.547,11.71,878.092,829.054,0.14,1.345,0.265,1.271,23.878,24.907,98.859,13.152,47.217
2023-11-05 13:45:00,7.073,163.911,4.504,0.762,286.253,323.254,11.596,10.812,46.096,106.938,344.45,271.87,0,11.799,23.376,34.37,51.848,67.049,648.003,16.247,149,9.376,873.251,2.642,1.533,14.155,29.719,916.475,5.767,6.085,84,34.252,11,889.894,837.636,0.176,1.529,0.297,1.271,23.532,24.474,97.575,12.733,48.839
